-22 -12 10
-23 -13 11
-22 -13 11
-22 -14 11
-24 -14 12
-25 -14 12
-23 -15 12
-24 -15 13
-24 -16 12
-25 -16 13
-25 -15 14
-25 -17 15
-25 -18 15
-24 -18 14
-23 -19 14
-23 -19 13
-23 -19 13
-21 -19 13
-21 -19 12
-22 -19 12
-21 -19 12
-21 -18 11
-20 -18 11
-19 -19 10
-19 -17 10
-18 -18 10
-18 -18 9
-17 -17 10
-17 -17 8
-17 -16 8
-16 -17 8
-16 -16 8
-15 -15 7
-14 -15 6
-14 -15 6
-14 -14 5
-14 -14 4
-13 -13 5
-13 -13 4
-12 -13 4
-12 -14 4
-11 -12 4
-11 -12 2
-9 -12 3
-10 -11 2
-8 -11 3
-9 -10 3
-8 -10 2
-8 -10 2
-7 -10 1
-7 -8 0
-6 -7 1
-6 -7 1
-5 -8 1
-5 -6 0
-4 -4 0
-5 -4 0
-3 -4 -1
-3 -2 0
-2 -3 1
-2 -3 0
-1 -2 1
0 2 0
2 1 0
1 3 0
1 2 0
2 2 0
2 4 -1
4 4 0
3 5 0
3 6 0
4 7 0
4 6 0
4 7 1
5 7 1
5 8 2
4 9 1
5 9 3
6 8 2
6 9 2
6 11 3
6 12 3
8 11 3
7 12 2
7 12 3
7 13 3
7 14 4
8 14 3
9 15 4
7 15 5
8 15 5
8 16 6
9 16 6
9 17 5
9 18 5
10 18 7
9 19 8
9 19 8
9 20 7
11 20 8
10 20 8
10 20 9
10 22 10
10 22 10
10 23 11
10 24 11
10 23 11
10 25 12
11 25 12
10 25 13
10 26 13
11 27 13
10 27 14
9 28 14
9 28 13
8 29 14
7 28 14
6 27 13
6 26 13
6 27 12
6 26 12
5 26 12
4 26 11
6 25 11
5 25 10
5 24 11
4 24 10
4 23 9
4 22 8
4 21 8
4 22 8
3 21 8
3 21 8
3 20 6
3 20 6
2 20 6
3 19 6
2 18 7
2 18 5
1 17 5
2 17 4
2 16 5
1 17 4
1 15 4
1 15 3
0 14 3
1 13 4
1 13 2
1 11 2
0 11 2
0 9 2
0 10 2
0 9 1
0 8 0
1 7 1
1 7 0
0 6 0
0 6 0
0 4 1
0 3 1
0 2 -1
0 -3 0
-1 -3 0
0 -4 0
0 -5 1
-1 -6 0
0 -7 0
0 -8 -1
0 -8 1
-1 -9 1
0 -11 1
1 -11 1
1 -11 2
1 -12 2
0 -12 2
1 -12 2
1 -14 2
1 -14 3
1 -15 2
1 -16 3
2 -16 4
0 -17 4
2 -17 4
2 -17 4
3 -18 5
3 -19 5
1 -19 6
2 -20 7
2 -21 6
3 -21 6
3 -21 7
3 -22 9
3 -23 8
4 -23 7
4 -23 10
5 -24 9
4 -24 9
5 -25 10
5 -25 10
5 -26 9
6 -26 11
6 -27 11
5 -28 12
7 -27 12
6 -28 12
6 -27 13
8 -28 13
7 -28 14
8 -29 13
9 -29 15
9 -28 13
10 -28 15
10 -27 13
10 -27 13
10 -26 13
10 -26 12
10 -25 12
10 -25 11
10 -24 11
10 -24 9
9 -23 10
10 -24 9
10 -22 9
10 -20 9
10 -21 9
9 -21 7
9 -20 9
9 -19 7
9 -19 6
9 -19 6
9 -17 6
10 -17 6
8 -17 5
8 -17 5
8 -16 4
9 -16 4
8 -14 4
7 -14 4
7 -15 4
7 -14 3
7 -14 3
7 -13 3
6 -12 4
6 -12 2
6 -12 2
7 -10 2
5 -11 2
5 -11 1
5 -9 1
5 -8 1
4 -8 1
4 -7 1
4 -7 1
3 -7 0
3 -5 0
3 -5 1
2 -5 0
1 -4 0
1 -3 0
1 -3 1
1 -3 0
-1 1 0
-2 2 0
-2 2 0
-4 2 0
-3 3 1
-5 3 0
-5 4 0
-4 5 0
-5 7 1
-6 6 1
-6 6 1
-6 7 1
-7 8 2
-8 9 1
-8 8 1
-8 10 2
